video_id,title,channel,upload_date,description,views,likes,comments
eBvTdZXn0cc,Tenor : il avait tout pour être le Maître Gims camerounais… et il a tout gâché,Yamo na Ndollo,2025-12-18T18:07:36Z,"Tenor avait tout.
La voix.
Le rap.
Le chant.
Le public.
Même Universal Music Africa.

Pendant quelques années, Tenor incarnait l’avenir de la musique camerounaise.
Beaucoup voyaient en lui le futur Maître Gims du Cameroun.

Alors pourquoi tout s’est arrêté ?

Dans cette vidéo, on retrace l’ascension et la chute de Tenor, en suivant ses titres dans l’ordre chronologique :
de Nathalie à Do le Dab,
de l’explosion nationale à Universal Music Africa,
jusqu’à la prison, la rupture avec l’industrie et le retour difficile en indépendant.

🎧 On parle de :
• ses premiers sons et pourquoi ils ont marché
• son rapport au buzz et aux réseaux sociaux
• son passage chez Universal et ses limites
• l’affaire judiciaire qui a tout stoppé
• ce qu’il reste aujourd’hui de sa carrière

Ce n’est pas une vidéo pour insulter Tenor.
C’est une leçon sur le succès trop rapide, l’exposition permanente et les pièges du bad buzz dans la musique africaine.

👉 Le talent suffit-il quand la maturité ne suit pas ?

💬 Dis-moi en commentaire :
Tenor aurait-il pu devenir une vraie star internationale ?

🔔 Abonne-toi pour plus d’analyses culturelles, musique africaine et histoires d’artistes.",39,0,1
90WxptgmI4o,Dynastie le TIGRE - Joue-moi Le Mendjang (Official Video),Dynastie Le tigre ,2015-09-14T20:10:00Z,"Abonne-toi dès maintenant à la CHAINE OFFICIELLE de Dynastie https://www.youtube.com/channel/UCMpSs4kfGZOkorGn138RuRw?sub_confirmation=1

Issu de l'album LA LOI DE LA NATURE sortie ce 30 Mai 2015, l'artiste DYNASTIE LE TIGRE vous revient avec un titre plus original que jamais...
Trop parlé c'est maladie...A déguster sans modération !

Joue Moi Le Mendjang en mp3 ⏩
Soundcloud : http://bit.ly/JMLM_Soundcloud
iTunes : http://apple.co/1PJtYnA

Téléchargez l'album ""La loi de la nature""  du Tiger ici:
iTunes : http://apple.co/1ldu75N
Amazon : http://amzn.to/1Yp4tte
Deezer : http://deezer.com/album/11457386

Follow Dynastie:
https://facebook.com/FanClubDynastieLeTigre/
https://twitter.com/dynastie_tigre
https://instagram.com/dynastie_le_tigre_officielle/
https://www.youtube.com/c/Dynastieletigre",2240405,16805,1562
iwpt39RnP2w,Locko - Bye Bye,LockoVEVO,2019-09-30T15:07:35Z,"Music video by Locko performing Bye Bye.© 2019 Universal Music Africa, Universal Music Africa",475395,10041,496
AL_swhq5dzU,"Yaw Tog - SORE ft O`kenneth,City Boy, Reggie, Jay bahd (Official Video)",Yaw Tog,2020-09-18T16:15:00Z,"An official music video for Sore
By Yaw Tog featuring O'kenneth,City Boy,Reggie,JayBahd
Directed by koopoku Studios
Produced by Chrisrichbeats
connect with Yaw Tog
instagram@yawtog_yt
twitter@YAWTOG_

connect with O'OKENNETH
instagram@ygaokenneth
twitter@ygakenneth

connect with City Boy
instagram@cedicityboy
twitter@cedicityboy

connect with Reggie
instagram@1reggie_osei
twitter@ReggieOsei3

connect with Jay Bahd
instagram@real_jaybahd
twitter@JayBahd1",7876872,158570,9289
lS-ZmWNoJdg,Mr Leo - Beauté Nangai (Official Video) Starring Aline Snuff,Mr Leo ,2024-12-20T16:00:06Z,"Ce chef-d'œuvre est une ode à l'amour, à la vie et à la liberté. Mr. Leo nous emmène dans un voyage sonore où les émotions explosives rencontrent des rythmes envoûtants.

Lien: https://orcd.co/mrleoelue  

Title: Beauté Nangai
Artist: Mr Leo
Producer: Wazup Magic
Songwritter: Fonyuy Nsobunrika Leonard
Video Director: Nkeng Stephens
Label: 2024 Lionz Muzik 
Publisher: 2024 Lionz Muzik

The Artist
Facebook: https://web.facebook.com/mrleozik 
Instagram: https://www.instagram.com/mrleo237  
Twitter: https://twitter.com/mrleozik  
TikTok: https:www.tiktok.com/@MrLeoZik  
Spotify: https://open.spotify.com/artist/0sfURdhcmXyrcFEWaJ2IJI 
Apple Music: https://music.apple.com/cm/artist/mr-leo/1225342787 
Deezer: https://www.deezer.com/artist/1331366 
BoomPlay: https://www.boomplay.com/artists/545630
Tidal: https://tidal.com/browse/artist/6830747 
Soundcloud: https://soundcloud.com/mrleozik 
Wikipedia: https://en.wikipedia.org/wiki/Mr._Leo 
Youtube: https://www.youtube.com/@MrLeoZik",295051,3749,311
ODigTGU3iNE,Stanley Enow - Good Day (Fire) [Official Music Video],Stanley Enow,2019-03-15T09:14:58Z,"A good day to drop some fire.!

Definitely an amazing day for Cameroonian superstar Stanley Enow as he's just wrapped up his first ever performance at the SXSW in Huston Texas. 

Produced by Soft Touch, 'Good Day(Fire)' has an infectious melody that shows influences from the West and Central Africa while having a groove that appeals to ears beyond borders.

Available Worldwide via: 
http://africori.to/goodday 

#StanleyEnow  #MotherlandEmpire #GoodDayFire",1299250,29838,2597
ou8kyUQ4q8Y,Dj Gérard Ben - Africa Dances [ Clip Officiel ],Dj Gerard Ben Officiel,2018-10-14T15:25:53Z,"Single de l'artiste musicien Dj Gérard Ben.
Abonnez-vous à ma chaîne YouTube 👉 http://bit.ly/YouTubeDjGerard

Management & Booking 👉 (+237) 696.61.48.41 / 694.742.927 / 677.232.751 bookingdjgerard@yahoo.com

Distribution & Social Media Management 👉 Ukulélé Digital (http://bit.ly/UkuleleDigital)

Regardez, commentez et partagez au max la famille

Follow on: 
👉 http://bit.ly/Facebook-DjGerardBen
👉 http://bit.ly/Twitter-DjGerardBen
👉 http://bit.ly/Instagram-DjGerardBen",934016,4790,143
1QjZ_ssPg70,Charlotte Dipanda - Quand tu n'es pas là (Live Session),Charlotte Dipanda Officielle,2020-07-18T16:11:55Z,"Au Royaume de Charlotte Dipanda
La gracieuse Charlotte Dipanda nous invite à célébrer son anniversaire en nous faisant revivre son dernier titre ""Quand tu n'es pas là"" en Live  dans le magnifique Historial Jeanne d'Arc à Rouen.

Auteur : Charlotte Dipanda
Compositeur : Charlotte Dipanda
Arrangement: DSK

Guitare: Colin LAROCHE DE FÉLINE
Clavier: Louis MIALHE
Basse: Jal HOHY
Batterie: William OMBE

Réalisateur : Stéphane MAUNIER
Cadreurs: Camille DE BRYUN / Stéphane MAUNIER
Prise de son: Robin PLANTE
Mix: Cyril TRACLET (STUDIO CYBERSOUND)

Remerciement à la Métropole de Rouen.

Stream le titre ici: 👉🏾 https://charlottedipandaqtnpl.lnk.to/cvLAmOgx


PAROLES:
Doucement chéri emmène moi , je ne voulais plus tomber amoureuse.
Doucement bébé entraîne moi , je ne voulais plus tomber amoureuse.
Mes amis 
Bébé qu'est ce que tu fais (2)
Et alors je ne rougis même pas.
J'ai besoin, t'as besoin de moi on sait on en est plus là.
Je veux crier sur tous les toits mon Amour
Na tondi Oa 

Ref: Quand tu n'es pas la 
Mon bébé je ne vis pas oh
Mulema mwami pi é
Mon Amour je ne vis pas oh

S'il te plaît chéri n'arrête pas
De donner tout ce que tu es
S'il te plaît bébé embrasse moi
Je ferais de même on y est
Mes amis bébé on s'en sort 
Bae ils auront tort
Ne rougis pas
J'ai besoin de toi
T'as besoin de moi on sait on n'en est plus là
Je veux crier sur tous les toits mon Amour
Na tondi Oa

Ref:
Mulema mwami mu Mumba
Alala lala yié
Bébé je ne vis pas
Mon cœur se meurt bébé
Je ne mange plus

Retrouvez CHARLOTTE DIPANDA sur ses différents réseaux sociaux.
Facebook: https://web.facebook.com/charlottedipandaofficiel/
Instagram: https://www.instagram.com/charlottedipandaofficiel/
Twitter: https://twitter.com/charlottedpa

www.charlottedipandamusic.com

Booking :
ULIVE AFRICA
Contact : Guylaine Cléry 
booking@ulive.africa
Whatsapp: +33 6 11 88 66 72.

#CharlotteDipanda #QuandTuNesPasLa 

Music by Charlotte Dipanda performing Quand tu n'es pas là
© 2020 Universal Music Africa",1653026,14395,774
vv6D3Y5D5I8,"Concert de Davido à Douala, Stanley Enow met le Feu",Stanley Enow,2018-03-20T12:45:20Z,"stanley enow, Cameroon music; Davido in douala; locko; empire company; diamond platinum",78418,1709,84
7isp4Lfc4DU,TENOR - ZERO (CLIP OFFICIEL),TENOR officiel,2022-06-16T16:00:12Z,"TENOR - UN (CLIP OFFICIEL)

Tourné entre Lyon et Paris (France) 
Beats by : Jordan Eba'a aka Ramzy
Mix et Mastering : Ekie Bozeur
Caméras : Taphis & San Remy Traoré
Montage : Léo Vouk
Réalisation : Thierry Mengoumou
Production : Ebanflang En Pire
Distribution : Universal Music Africa",1001526,42469,2510
smS9GWpdAJk,"ODJOCKA FM | Episode 20 | ""100% Ndombolo Old School : Attention aux reins !""🇨🇬🇨🇩""",Dj choco Officiel 237,2026-04-17T01:58:43Z,"Qui se rappelle de l’époque où le Ndombolo dominait tous les clubs ? 🕺🔥 J’ai replongé dans les archives pour vous sortir un mix des meilleurs classiques 'Old School'. Montez le volume, on retourne aux sources ! C’était quelle chanson votre préférée à l'époque ?""
#Ndombolo #OldSchool #CongoMusic #Kinshasa #Brazzaville #AfroBeats #ClassicMusic #RumbaCongolaise #Generique #soukous",42049,615,0
CAwyR3Ew4lg,"Maître gims, j'ai continué ma route (clip officiel)",JR 65 J,2020-09-11T22:29:38Z,"salut je suis un nouveau youtubeur. je poste des clip et j'ouvres des debats sur les jeux vidéo 
 j'espère que vous allez aimez




Mettez des pousses bleux pour m'encourager",2248698,21327,604
yJZUds0g9VU,Loba,Petit Pays - Topic,2025-08-04T10:28:05Z,"Provided to YouTube by Moundi Adolphe Claude

Loba · Petit Pays Rabbi

MAKOSSA LOVE

℗ Moundi Adolphe Claude

Released on: 2025-07-31

Composer: Moundi Adophe Claude
Lyricist: Moundi Adophe Claude

Auto-generated by YouTube.",43530,271,16
0LlcGfI6I8w,Daphne X Felani X Prido - AVANCÉE (Le Pays Va Mal),Daphne,2025-10-29T08:19:53Z,"“Avancée ” is a national cry that depicts the pain, struggles, and suffering of the Cameroonian people. Through heartfelt lyrics and soul-stirring melodies, it tells the harsh realities of the Cameroonian people: hardship, corruption, and broken dreams — yet still holding on to hope for change.

This is more than just music — it’s a message. A cry for justice. A voice for those who have been silenced.

Song Title: Avancée 
Songwriters: Felani, Daphne & Prido 
Music Producer: Mbunja 
Video Directors: King Achiri & Chrispi Bonny",70471,3139,288
R7SpxZxnFZg,Amapiano School Dance #dance #dreamcatchersacademy #trending,Dream Catchers Academy,2025-07-11T00:06:13Z,,353062,5785,85
H_9WYKefFW8,Locko Thank you Lord(Official Video),LOCKO,2017-04-30T17:02:41Z,"Abonnez vous à ma chaîne YouTube :https://www.youtube.com/channel/UCKDnMUZ9h4UKN_u4ZvyEgrA
                    
Streamez & téléchargez  partout:https://fanlink.to/ThankYouLord

Directed by Khris Movies
Thank you Lord is the 3rd single of Locko's THE BRIDGE Album. After his accident the  Big dreams Artist want to thank the Most High for all his blessings.

Booking : (+237) 694061316/lockoofficial@gmail.com 

Regardez ,commentez et partagez au max la famille

Follow on:
-http://bit.ly/FollowLockoOnFacebook
-http://bit.ly/FollowLockoOnTwitter
-http://bit.ly/FollowLockoOnInstagram
-http://bit.ly/AddArthurLockoOnSnapchat

-https://open.spotify.com/artist/7cUFvbLZrLySXBoxk39kCZ
-https://itunes.apple.com/lu/artist/locko/id216819124?l=fr
-http://www.deezer.com/artist/200195

(p) © 2017 Big Dreams Under exclusive Licence to Easy Hits Recordz,a division of Hope Music Group",2051817,18499,1091
XUQPZlixKso,Magasco - Dirty Whine ft Mimie (Official Video),MAGASCO ,2025-05-30T08:00:39Z,"""Dirty Whine"" is a vibrant Afro-dancehall and Kompa fusion track by Cameroonian artists Magasco featuring songstress, Mimie. The song blends infectious rhythms with sensual lyrics, creating an energetic dancefloor anthem. The collaboration showcases their dynamic vocal chemistry, delivering a playful and flirtatious vibe that resonates with fans of both genres.
#africa #haiti #cameroun #newmusic #magasco #Mimie #Compa #zouk #dancehallmusic",540419,8489,584
XWC6FqiY6jU,AFRICA DANCE VIDEO MIX 2026 - DJ JUDEX | KEDJEVARA - CA FAIT MAL | TOOFAN | NDOMBOLO | COUPE DECALE,JUDEX MEDIA SERVICE,2026-01-01T15:41:06Z,"//// PLEASE  SUBSCRIBE, SHARE, LIKE & COMMENT /////
AFRICA LET'S DANCE THE BEST TUNES & HITS IN AFRICA 2026. (AFROGROOVE) COUPE DECALE / NDOMBOLO / AFROBEATS / MBOLE / HIT KAMER / AFRO CONGO.
ALL IN ONE COMPILATION  ((((AFRICA DANCE)))) VIDEO MIX 2026 VOL 28  BY DJ JUDEX

SUPPORT THE CHANNEL (DONATE).  
https://paypal.me/djjudex 

CONTACTS & BOOKING
EMAIL:            dj.judex@yahoo.com
FACEBOOK:    https://www.facebook.com/judex.djvj
INSTAGRAM: https://www.instagram.com/dj.judex/
WHATSAPP:  004917667566486",73142,806,29
mJSzwYlrGT4,[FREE] Afro Drill X Hazey X Benzz Type Beat - 'CAMEROON' UK Drill Type Beat (Prod. KYXXX),KYXXX,2023-11-13T18:00:26Z,"THIS IS ONLY FREE FOR NON PROFIT 

🔐 Purchase a lease Here (Instant Delivery):
https://bsta.rs/749249728

☕️ Donate/Become a Member 
https://buymeacoffee.com/kyxxx

Prod by @kyxxx. x @RONINBEATZZ 

⭐︎ Socials:
🟫 https://www.instagram.com/k.y.x.x.x/
🟥 https://www.youtube.com/channel/UC67QT3BrWy2ZgX76jbZkvLA





Extra Tags:



#ukdrilltypebeat #afrodrill #bailefunk

morocco marrakech marrakesh afro drill type beats kyxxx nandos Gorillaz feel good inc drill remix feel good remix gorillaz shake it remix remix type beat central cee type beat free for profit, central cee type beat 2021, central cee type beat 2022, uk drill type beat, base de funk type beat, instru afrodrill, al, brazilian type beat, brazil uk drill, brazilian drill type beat, free uk drill beats, funk type beat, hazey instrumental,hazey afrodrill type beat, arrdee type beat, aitch type beat, aitch type beat 2022, aitch type beat free for profit, bennz type beat, je mapelle instrumental, benzz je mapelle, benzz je mapelle type beat, tik tok type beat, farruko pepas uk drill remix, farruko pepas type beat, pepas instrumental, discoteca instrumental, aitch x arrdee war type beat,hazey lone ranger, hazey packs and potions instrumental, hazey type beat, hazey blackbox freestyle type beat, hazey black box cypher, afrodrill type beat, central cee type beat loading, central cee loading type beat, central cee brazil sample type beat, latin drill type beat, afroswing type beat free, pa salieu type beat, stefflon don type beat, ms banks type beat, central cee type beat sample, base de funk instrumental, blanco type beat, blanco bourne type beat, central cee x blanco type beat, central cee x hazey type beat, brazilian drill type beat, blanco base de funk instrumental, free uk drill instrumental 2022, pop smoke type beat, nsg type beat, freestyle type beat, central cee daily duppy instrumental, central cee daily duppy type beat, central cee afro type beat, central cee instrumental, hazey freestyle, hazey lone ranger, kay flock type beat, ny drill type beat hard, cardi b type beat drill, pop smoke type beat, fivio foreign type beat, kay flock x dougie b type beat, mix these packs and potions, gotta mix these pack and potions lyrics, free for profit beats, hazey u18 freestyle reaction, hazey u18 freestyle lyrics, afro type beat 2022, freestyle type beat, blackbox u18 freestyle, central cee retail therapy type beat, central cee retail therapy instrumental, afrotrap type beat, afrodrill instru, french rap type beat, alexaybeats, certibeats, free for profit beats, daily duppy instrumental, uk drill type beat 2022, free type beat 2022, new type beats 2022, uk drill 2022 instrumentals, afrodrill tutorial, afrodrill fl studio tutorial summer type beat summer baile funk afro drill 2023 uk drill 2023",120533,2539,49
c7uR7FRQb74,"FYX200 crawler water well drilling rig is being loaded and sent to Douala, Cameroon.",YETUO Water Well Drilling Rig,2023-05-16T17:00:30Z,"FYX200 has 65kw motor, steel track, also mud pump is mounted on the rig, welding machine, the order includes drill hammers of different sizes, drill bit . Also included is a set of S85T Zhigao 24 bar air compressor. With all those items, we will make smoother air holes. If you have interest, just contact us by WhatsApp 131 4001 2636. or https://www.yesdrill.com/ is our website, welcome to visit and learn more when you have time.",1898,32,0
rtkNIXFuNnE,"Atelier de danse traditionnelle ""Ben Skin"" par la Cie Les Cauris",Les Cauris,2015-05-20T17:11:20Z,"""Ben skin"" qui signifie se courber est une danse traditionnelle du peuple des bamilékés dans la région ouest du Cameroun",61378,136,9
bton6-aeg2E,Cameroon Music 2024 | Daphne ft Teni Happy | King Luca Ashuabi | Kocee Amen | Krys M Merci | Vol 60,DJ Proff Proff Mix,2024-10-13T08:45:02Z,"Cameroon Music 2024 | Cameroon Songs 2024 | Cameroon New Songs 2024 | Vol 60

DISCLAIMER! This channel is not monetized. All content on this channel is meant for  entertainment only. 
The best you can support the channel is to SUBSCRIBE, thank you.

PLAYLIST
00:00  Daphne ft Teni – Happy
03:03  King Luca ft Krys M – Ashuabi
05:51  Kocee – Amen
08:36  Mr Leo ft Kotto Boy x Princess Vinia – Paradis
12:12  Sabrina – My Africa
14:38  Krys M – Merci
17:44  Lydol ft Fadil Le Sorcier – Lam
21:20  Tzy Panchak – We Outside
24:57  Magasco ft Kameni – Friday
26:58  Loic Sumfor – Insha Allah
29:38  Tzy Panchak – God is Love
32:46  Stanley Enoh – Problems
35:26  Ngah Rinyu – Damaged
37:56  BEL'YV feat CYSOUL – Même Prière 
42:20  ALOCH237, LASTAR, BAD NOVA – CHACUN SON TOUR
45:45  TIM Kayzer – Ayé 
50:01  Cysoul – Mavini
53:35  PhillBill ft Lil Jay Bingerack & Krys M – MÊME SI TU PARS
56:40  Yvi Atia – Feu Vert
59:30  Cysoul ft Hen's – Ebol'am 

Cameroon Urban Music 2024
Cameroon Urban Songs 2024

Daphne ft Teni Happy | King Luca Ashuabi | Kocee Amen | Krys M Merci | 
Daphne ft Teni – Happy | King Luca ft Krys M – Ashuabi | Kocee – Amen |
Mr Leo ft Kotto Boy x Princess Vinia – Paradis | Sabrina – My Africa | Krys M – Merci | Lydol ft Fadil Le Sorcier – Lam | Tzy Panchak – We Outside | Magasco ft Kameni – Friday | Loic Sumfor – Insha Allah | Tzy Panchak – God is Love | Stanley Enoh – Problems | Ngah Rinyu – Damaged | BEL'YV feat CYSOUL – Même Prière | ALOCH237, LASTAR, BAD NOVA – CHACUN SON TOUR | TIM Kayzer – Ayé | PhillBill ft Lil Jay Bingerack & Krys M – MÊME SI TU PARS | Yvi Atia – Feu Vert | Cysoul ft Hen's – Ebol'am |
Cysoul – Mavini |",130175,989,83
