video_id,title,channel,upload_date,description,views,likes,comments,year,month,year_month,genre
7KqgnEV7RRg,Dynastie Le TIGRE - C'est Dieu | 3e Album Disponible,Dynastie Le tigre ,2017-08-12 19:19:59+00:00,"Téléchargez le nouvel album : https://bit.ly/HOMOG3NE_Apple
Ecoutez HOMOG3NE on Deezer : https://bit.ly/HOMOG3NE_DZR
Ecoutez HOMOG3NE on Spotify : https://bit.ly/HOMOG3NE_SPTFY

Abonne-toi à la CHAINE de Dynastie http://bit.ly/DynastieYouTube

Infoline (Whatsapp) : +237 696 917 613 | +33 695 508 421
Booking : westsi2corp@gmail.com

Visionnez, commentez, partagez et abonnez-vous autant que vous le pourrez. Bonne dégustation !!!

Follow Dynastie:
http://bit.ly/DynastieDeezer
http://bit.ly/DynastieSpotify
http://bit.ly/DynastieItunes

https://facebook.com/dynastieletigre/
https://twitter.com/dynastieletigre
https://instagram.com/dynastieletigre/
https://dynastieletigre.com/

Ecrit et Composé par Cedric Biyong

(c) 2017 Tiger Prod
Under exclusive distribution Binam Nation, a division of HMG",82983,1249,118,2017,8,2017-08,Cameroonian Pop/R&B
C9TwA1HKcZY,CLUB BANGA |CAMEROON MIX | AFROBEAT MIX | AMAPIANO MIX | MAKOSSA MIX | ZOUK MIX | VIDEO MIX 2023,DJSMOOTH_TM,2023-09-14 12:00:11+00:00,"#DJSMOOTH_TM #djremix #dj2023 #afrobeats2023 #makossa #zoukmusic 
Subscribe, Share, Like and comment your Thoughts below.
DISCLAIMER: All Featured Content Is Monetized By The Respective Copyright Owners & Record Labels. 
All Mixes/Mixtapes are only for Promotional/Entertainment Use Only. By no means do I own any material used in the above video footage, I produce these content under ''Fair Use'' and for entertainment purposes only.

Play List
1-Sabrina Abele
2-Blanche Bailly Dieu Donne
3-Seppo Toquer Gouter
4-Afrobit Production Tchombe
5-Martin's Five Star
6-Magasco Ton By Ton
7-Tzy Self Made
8-Tzy ft Longue Longue Lenda
9-Petit Pays Eboki
10-Petit Pays Mumi
11-Tchana Pierre Va t en
12-Mathy Ameyatchi
13-King Serenty All for u
14-Gpmez Oba Gokoma Vibe",120,4,0,2023,9,2023-09,Makossa/Traditional
60BfkCBlo-g,ODJOCKA FM | Episode 7 | DJ CHOCO OFFICIEL | 🎶Makossa Tendances-Le Retour Du Groove Camerounais !🎶🇨🇲,Dj choco Officiel 237,2025-07-18 02:44:37+00:00,"Plonge dans un univers 100% vibes avec ce mix explosif qui réinvente le Makossa en version moderne et dansante ! Ce cocktail sonore est fait pour te faire bouger sans arrêt ! 💃🏽🕺🏽


✨ Au programme :

✅ Rythmes envoûtants du Littoral

✅ Refrains cultes remixés

✅ Ambiance lounge, club & street

✅ Transitions fluides et pro mastering


🔊 Prépare-toi pour une vraie connexion entre tradition et modernité. Le Makossa n’a jamais été aussi frais !


👉 Like, partage et laisse-toi emporter par la vibe made in 237 !",103678,752,55,2025,7,2025-07,Makossa/Traditional
YguqbeqVCEA,"SHWENG KING DELIVER ME REMIX Feat Rick Silver, Handy B, Lill Humble, D'Slyk, Tahbax, Askia, Wildman",Handy Braxton,2024-07-05 07:29:38+00:00,"THIS IS A SONG AGAINST DRUG ABUSE. IT ORIGINATED FROM SHWENG KING'S FAMOUS TIKTOK FREESTYLE ""DELIVER ME"".
AS PRODUCED BY: HANDY BRAXTON                                                                                                                          DIRECTED AND EDITED: BY DASTARLION PICTURES                                                         CODIRECTED: BY MENJO CLIVE                                                                       
STARRING: EYONGASHUMARV",636423,11613,1510,2024,7,2024-07,Hip Hop/Rap
0YY0SK6ZUdo,Groupe Koutchoua Mbada - Essola (Audio Only),ChabaP237,2022-07-13 15:04:33+00:00,The best of Ben skin,9486,77,5,2022,7,2022-07,Other
nchAA88QmgE,The Best of Mary Mandi -Cameroon Gospel Legend,Prophet Dr. Manasseh Omechamba,2022-03-25 05:52:46+00:00,Mary Mandi is an old timer evangelistic Gospel Artist whose gift has encouraged many upcoming gospel artist from Cameroon and African origin. She is indeed a blessing to the Church.,34553,488,48,2022,3,2022-03,Gospel
ZgRXTvJSaLw,I Must Make it: | Cameroon Gospel Music | Bethsheba Tanyi,Larry Job,2019-01-15 20:20:22+00:00,"Subscribe to this channel
thanks God Bless You
I must make it in Jesus name
For i am the head am not the tail i must make it...
I appreciate all the Nigeria Gospel Music",1511,22,3,2019,1,2019-01,Gospel
2FAaC7E4sJ4,RINYU - CONTROLLER (Official Video) Directed by Kwedi Nelson,Akumba Music,2021-03-31 16:00:14+00:00,"New Music Cameroon 2021
Title: CONTROLLER
Performed by: RINYU
Written and Composed by: Achu Normad & Ngah Rinyu 
Directed by: Kwedi Nelson (Yaounde, Cameroon)
Starring: Moustik Karismatik
Set Designer: Cysoul
Makeup/Stylist: Chiwawa

Stream Controller Boomplay, Apple Music, Spotify, Amazon, Deezer
Here: https://smarturl.it/rinyu-controller​

-------AUDIO-----------
Produced by: Dijay Karl (Douala Cameroon)
Production Director: Achu Normad
Guitar: Achu Normad
Record Label: Akumba Music LLC

Follow @RINYU​ 
Instagram @Rinyu_Official
Facebook & Twiter: @RinyuOfficial 

Follow Akumba Music: Facebook, Twitter, IG @AkumbaMusic
Digitally Distributed Worldwide by Akumba Music LLC

Akumba Music is pleased announce the upcoming release of Rinyu’s Single “Controller” from the Album “Black Girl Magic. Controller is modern Makossa at its absolute best. Rinyu’s sweet and soulful voice blends effortlessly with some fancy Cameroonian style guitar rhythm, and the entire ensemble rides steadily on a makossa/afrobeats style beat. Controller is produced by Dijay Karl and Video directed by Kwedi Nelson. The very Charismatic and spark filled Video, stars Cameroon’s top Comedian Moustik le Karismatik. 

This Single, Controller is one of a Series of back to back Singles that will be dropped as we build up to the grand project - Black Girl Magic. We want to thank everyone who worked on the project and all fans of Rinyu (RiHive) who are currently anticipating and always available to support her.  


----------------------------LYRICS--------------------------------------------------------------
Rinyu - Controller ( Cameroon Music 2021)

Mes amis m'ont reproché que you be my controller oh
ma chérie tu n'as plus de vie c'est lui ton controller oh
on m'a dit que tu as mis mon cerveau dans une bouteille oh
moi je leur ai dit que c'est le bla bla bla 
Ferme les jaloux oh
mais peut-être qu'ils ont raison que you be my controller oh (2x)

Baby you got me under control 
because you know i be na your own 
the people wey talk di boil na their beans
you be my controller oh 
Baby you got me under control 
because you know i be na your own 
na puppet wey i be oh je m'enfou 
you be my controller oh 

il y a ceux qui disent que c'est ton argent qui m'a controler oh
mais bébé je m'enfou na ya love be my controller oh 
on m'a dit que tu as mis mon cerveau dans une bouteille oh
moi je leur ai dit que c'est le bla bla bla 
Ferme les jaloux oh
mais peut-être qu'ils ont raison que you be my controller oh (2x)

Baby you got me under control 
because you know i be na your own 
the people wey talk di boil na their beans
you be my controller oh 
Baby you got me under control 
because you know i be na your own 
na puppet wey i be oh je m'enfou 
you be my controller oh 

#Rinyu #Cameroon #Controller",6566433,36628,1345,2021,3,2021-03,Hip Hop/Rap
bKu9zX9XBws,GIMS - Le prix à payer (Clip Officiel),GIMS,2019-11-28 22:45:01+00:00,"GIMS - Le prix à payer (Clip Officiel)
LES VESTIGES DU FLEAU maintenant disponible ➡ https://gims.s-ib.link/lesvestiges​
Abonne-toi à la chaîne : http://bit.ly/2q6P6Ni​
----------------------------------------------------------------------
Facebook : https://www.facebook.com/maitregimsoff
Instagram : https://instagram.com/gims
Twitter : https://twitter.com/gims
Snapchat : Warano75
----------------------------------------------------------------------
INDIFFERENCE PROD :
https://www.instagram.com/indifferenceprod.com
https://www.facebook.com/Indifferenceprod.com
-----------------------------------------------------------------",125950961,743516,43055,2019,11,2019-11,Other
U-ZkKWJXlwM,Duc-Z (feat. Stanley Enow) - Back in the game (Lions4life),EMPIRECOMPANY,2014-06-07 11:41:59+00:00,"Hymne Orange Cameroun pour la coupe du monde
Interprété par Duc Z et Stanley Enow - Abonnez-vous : http://bit.ly/1qIshGr",94426,679,65,2014,6,2014-06,Hip Hop/Rap
4_JzAGxuqpM,Krotal   A di find my gari feat Magasco YouTube,Ndabott Productions,2017-05-15 18:46:10+00:00,"La Famille !!! Comme nous vous l'annoncions "" A di find my Gari "" extrait du Vol 1 de l'Album Cœurs de Lions Peaux de Panthères  de l'Artiste Krotal en prélude de l'arrivée de celui de NDABOTT FAMILY !!!",99856,1783,162,2017,5,2017-05,Cameroonian Pop/R&B
Dy_UzV4caf8,Ozaguin ft Daphne   Antidote - Clip Officiel,Ozaguin,2022-04-09 15:00:25+00:00,"#ozaguin #daphne #centrafrique🇨🇫 #cameroun🇨🇲

Label 👉🏼lampadaire record https://www.facebook.com/Adraman-boss-Lampadaire-Officiel-864500073930648/

Mixed & Mastered
:Akwandor @Akwandor Empire Studios

Artiste Ozaguin- @Daphne 🇨🇫🇨🇲

Ozaguin : page Facebook https://www.facebook.com/Girafenoire236

Ozaguin : Instagram https://www.instagram.com/ozaguin75_officiel/

Être en couple, c’est synonyme d’amour, de respect et de confiance. Ces trois principes sont la base d’une relation amoureuse solide et saine, bienveillante et sereine. Sans confiance, l’amour devient douloureux et le couple ne peut pas avancer ensemble sur le même chemin pour se construire une véritable histoire d’amour. La confiance est une des choses les plus difficiles à donner à quelqu’un.

Cette chanson nous parle des situations que les gens rencontrent où vivent dans leurs foyer !",453914,5257,528,2022,4,2022-04,Cameroonian Pop/R&B
iop8oybOGio,Fanicko feat Daphné - Avec Toi (Clip Officiel),Blue Diamond,2018-02-04 22:43:22+00:00,"Fanicko feat Daphné - Avec Toi (Clip Officiel)

Single disponible ici : http://lnk.to/avectoi

Follow Fanicko: 
https://facebook.com/fanickoofficiel/ 
https://instagram.com/fanickoofficiel/ 
https://snapchat.com/add/fanickoofficiel

Paroles: 
dadada BLUE DIAMOND

Oh papi 
DeJesus 

Bizzybrayne on the mix

Daphné 
 
C'est avec toi je veux me marier eh 
oooooooo oooooh

C'est avec toi je veux me marier eh 
oooooooo oooooh

C'est avec toi je veux me marier eh 
oooooooo oooooh

C'est avec toi je veux me marier eh 
oooooooo oooooh

Dans mon paradis tu peux entrer 
tes plaies seront cicatrisées 
ouuuuooooo eh eh
laisses moi prendre soin de toi mon bébé 
t'inquiètes tu vas juste kiffer eh
kiffer kiffer ah kiffer kiffer eh
ton pied mon pied on est collé eh
nous deux unis pour la vie
je me suis perdu et je t'ai trouvée eh
t'es ma lumière dans la nuit
i love yuh i love yuh i love yuh eeeh 
i want yuh i want yuh Give me your love 

A la vie, à la mort 
à la vie, à la mort
je resterai à tes côtés 
t'es ma reine, t'es ma reine 
t'es ma reine, t'es ma reine
et mon coeur t'es destiné 

A la vie, à la mort 
à la vie, à la mort
je resterai à tes côtés 
t'es mon roi, t'es mon roi
t'es mon roi, t'es mon roi
 mon coeur t'es destiné 

C'est avec toi je veux me marier eh 
oooooooo oooooh

C'est avec toi je veux me marier eh
oooooooo oooooh

C'est avec toi je veux me marier eh 
oooooooo oooooh

C'est avec toi je veux me marier eh 
oooooooo oooooh
 ( je veux me marier eh)

Baby u know know know

Say my love i will give am to u  alone 

Wherever u lead me baby I will go  go gooo

And to eve-ry other man I say  no no no nooo

Cause I loooove you 

Even through the ups and downs 

I go stay loyal to you

Nobody fit change my mind 

Et pour toi je ferai tout 

Because I love you 

I love you, I love you eeeh 

I want you, I want you 

Give me good looove

A la vie, à la mort 
à la vie, à la mort
je resterai à tes côtés 
t'es ma reine, t'es ma reine 
t'es ma reine, t'es ma reine
et mon coeur t'es destiné 

A la vie, à la mort 
à la vie, à la mort
je resterai à tes côtés 
t'es mon roi, t'es mon roi
t'es mon roi, t'es mon roi
 mon coeur t'es destiné 

C'est avec toi je veux me marier eh 
oooooooo oooooh

C'est avec toi je veux me marier eh
oooooooo oooooh

C'est avec toi je veux me marier eh 
oooooooo oooooh

C'est avec toi je veux me marier eh 
oooooooo oooooh
  
L'homme de ma vie (Cherie)
le battement de mon coeur (eeeh eh)
ma raison de vivre (Ma raison)
bébé c'est toi ou rien 

L'homme de ma vie 
le battement de mon coeur (ouii oui)
ma raison de vivre (ouiiiiiiiiiiiiiii)
bébé c'est toi ou rien 

C'est avec toi je veux me marier (Give me your heart, give me youuuur heart )ooooh oooh 

Cest avec toi je veux me marier ( Give me your love)oooh ooohhh 

Cest avec  je veux me marier ( Give me your heart) eh eh 

Cest avec toi je veux me marier ( Give me your love) ouu yeah yeah yeah yeah 

Cest avec toi je veux me marier ( I want to marry you, I want to marry you )

Cest avec toi je veux me marier (I want to marry you ) ouuuu ouou

Cest avec toi je veux me marier ( through the ups and downs, for better for worst iyeah )

Cest avec toi je veux me marier ( I will not let you go) oh ouoh ouu oh",4409177,36873,1952,2018,2,2018-02,Hip Hop/Rap
UokhKzNbxls,René Ben's - Menkegmen ft. Ben Skin (Official),Lionel King Legacy,2020-12-22 21:19:02+00:00,"René Ben's, Menkegman Ben Skin From Bangangté Cameroun. 





.

.


.


.


.


.


.

.


.



.

.


.

I take no Credit for any video or images
#cameroon #cameroun #bamileke #benskin #bangangte #yaounde #music #cameroonmusic #camerounmusic #culture",173688,549,24,2020,12,2020-12,Makossa/Traditional
zeez4OmkgwU,Charlotte Dipanda - Coucou feat Singuila - Live au Grand Rex - Paris,Charlotte Dipanda Officielle,2019-05-13 12:43:12+00:00,"Retrouve Charlotte Dipanda sur :

Site Officiel : http://www.charlottedipandamusic.com
Facebook : https://www.facebook.com/charlottedipandaofficiel
Instagram :https://www/instagram.com/charlottedipandaofficiel

Abonne-toi à la chaine officielle de Charlotte Dipanda pour découvrir toutes ses nouvelles vidéos : http://urlz.fr/6TBy",18421588,115057,6338,2019,5,2019-05,Ndombolo/Rumba
9JNLc3HRD8Y,Chako - Holy Father Ft Cleo Grae & Vivid (Studio Video ),Tzy Panchak ,2025-08-31 09:27:29+00:00,"Chako formerly known as Tzy Panchak releases his debut single titled Holy Father featuring Cleo Grae and Vivid 
This song talks about dealing with life struggles and brings hope for a better tomorrow 
Watch like and share .
Producers cyrillicbeatz , Abztrumental , Tony Ef
Backup vocals : Smash lazer /Ankia Kellie 
Lyrics 

Many nights I cry I no fit sleep 
I di Carry my cargo e over to heavy
Life be show me something o
Give me snake beating 
As we di falla di paper 
Hearts wher broken they were broken oh 
I will get there slowly one step at a time 
If I wrong you I'm sorry I'm not perfect 
I'm on a different frequency now 
Fighting my demons now 
I'll be good for now 
 

Holy father Wetty be reason way them di follow me 
Holy father cover my lass oh make them no bring me shame 
Holly father with all the pressure na you ginger me 
Holly father when I am colder na you di cover me oh 
Pour toi je Vivre oh (I believe in you ?2x

Eskedemevenknow!
Yeah!
Person whe dey for ground nodi fear for fall 
Started with nothing now we getting it all
When ei di trong we dey for jammam the more 
Lion nodi chop grass ma own must comot 
Man be don taya for di bouka di ndamba na dasso for bang de tush 
Convert ma pain to caburrent for take’m usam di push 
Hour di burn di go like Claro for kush
Just leke snake I go peel ma first nkanda 
Dem go lookam like witch
Believe it or not
We came out the mud
No be lie boh I’ve seen it a lot 
But man no di bow
Unless say man di bow na for God
All dan dossier dem na mbindi 
We metriser the shock
Dem di feel we for mboa sutey reach for abroad 
Ei go fit be na who again if no be na God

Je mappelle vivid rahh 
I’ll pray to God o my God o my God 
Whenever things are hard o are hard o are hard 
No thinking twice 
Wear my shoe my size 
I believe in you 
Everyday na hustle o 
Wetin man go do o 
Pays just di strong o 
Mexico road e block o 
I believe in you 
I will lean on you 

Holy father Wetty be reason way them di follow me 
Holy father cover my lass oh make them no bring me shame 
Holy father with all the pressure na you di ginger me 
Holy father holy father",722045,14697,1430,2025,8,2025-08,Other
HCxc3rxc4tM,Métro,Petit Pays - Topic,2015-04-08 12:12:31+00:00,"Provided to YouTube by IDOL

Métro · Petit Pays · L'orchestre Sans Visa

Y a pas match

℗ TJR / Music Store

Released on: 2001-01-01

Auto-generated by YouTube.",200595,775,31,2015,4,2015-04,Other
uCfuAt15eIg,Kocee ft. Patoranking - Credit Alert (Official Video),Kocee,2024-03-28 17:00:08+00:00,"Kocee & @patoranking performing the smash hit ""Credit Alert"". Stream: https://onerpm.link/kocee-creditalert 

#Kocee #CreditAlert #Patoranking #NoDebiting #Nigeria #Cameroon

Official Video by Kocee feat. Patoranking  - “Credit Alert” 

©️ 2024 Power House Entertainment / BridgeAFRIC",4127149,60653,5448,2024,3,2024-03,Hip Hop/Rap
phbbz1XspWc,CAMEROON MIXTAPE VIDEO 2023 | AFROBEAT MIX  | AMAPIANO MIX | MBOLA MIX | MAKOSSA MIX | DJSMOOTH_TM,DJSMOOTH_TM,2023-07-30 02:00:10+00:00,"Subscribe, Share, Like and comment your Thoughts below.
DISCLAIMER: All Featured Content Is Monetized By The Respective Copyright Owners & Record Labels. 
All Mixes/Mixtapes are only for Promotional/Entertainment Use Only. By no means do I own any material used in the above video footage, I produce these content under ''Fair Use'' and for entertainment purposes only.

PLAY LIST
1- KORO KORO - ASSIATOU 
2-LANDE - KO-C
3-COLLER LA PETITE - FRANKO
4-EBOKI -  PETIT PAYS
5-PANYA - YANGI
6-SOKOTO - MAGASCO
7-ATM - MAGASCO
8-WULE BANG BANG - MAGASCO
9-MONEY - VINHORA
10-DEGAGE - BLANCH BAILLY
11-EYEE - AVEIRO
12-RAMBO - AVEIRO
13-REIN REMIX - TENOR
14-PAYE MA CHOSE - MINKS
15-CHACUN SA CHANCE - KRYS 
16-BABAAH DANSE DU GRAND PERE - FEATURIST
17-FAMILY - WITTY MINSTREL
18-AFRICA DANCES - DJ GERARD BEN
19-DINGUELE BEBI PHILIP
20-DEUX OEUFS SPAGHETTI - KO-C
21-BIKOSSA - PHILLBILL
22-OH PEDA - AVEIRO
23-MAL A TETE - MIX PREMIER
24-FIVE STAR - SABRINA
25-TON BY TON - MAGASCO",63806,504,40,2023,7,2023-07,Makossa/Traditional
hFRGusMAV9o,Cameroon music mix / Musique Camerounaise makossa mix / makossa music / Nostalgie makossa mix,DJ Fago,2021-01-01 10:08:31+00:00,"#oldschoolmakossa
#makossamix
#cameroonmakossa
#musiquecamerounaisemakossa
#oldtimesmakossa

veuillez soutenir la chaîne.  donnez n'importe quel montant pour aider à soutenir la chaîne.  Merci beaucoup.  PayPal: 

https://www.paypal.me/djFago

please support the channel.  donate any amount to help support the channel.  Thank you very much. PayPal:

https://www.paypal.me/djFago",1233193,7147,454,2021,1,2021-01,Makossa/Traditional
